term,match,file,line,category,action,context
BPS,bps,data/question-bank.js,16227,A,Sichtbare Marke/Text in G54.48.1 ersetzen,"""examTarget"": ""bps"","
BPS,bps,data/question-bank.js,16293,A,Sichtbare Marke/Text in G54.48.1 ersetzen,"""examTarget"": ""bps"","
BPS,bps,data/question-bank.js,16360,A,Sichtbare Marke/Text in G54.48.1 ersetzen,"""examTarget"": ""bps"","
BPS,bps,data/question-bank.js,16426,A,Sichtbare Marke/Text in G54.48.1 ersetzen,"""examTarget"": ""bps"","
BPS,bps,data/question-bank.js,16493,A,Sichtbare Marke/Text in G54.48.1 ersetzen,"""examTarget"": ""bps"","
BPS,bps,data/question-bank.js,16559,A,Sichtbare Marke/Text in G54.48.1 ersetzen,"""examTarget"": ""bps"","
CTC,ctc,data/question-bank.js,16626,A,Sichtbare Marke/Text in G54.48.1 ersetzen,"""examTarget"": ""ctc"","
CTC,ctc,data/question-bank.js,16693,A,Sichtbare Marke/Text in G54.48.1 ersetzen,"""examTarget"": ""ctc"","
CTC,ctc,data/question-bank.js,16760,A,Sichtbare Marke/Text in G54.48.1 ersetzen,"""examTarget"": ""ctc"","
CTC,ctc,data/question-bank.js,16826,A,Sichtbare Marke/Text in G54.48.1 ersetzen,"""examTarget"": ""ctc"","
CTC,ctc,data/question-bank.js,16892,A,Sichtbare Marke/Text in G54.48.1 ersetzen,"""examTarget"": ""ctc"","
CTC,ctc,data/question-bank.js,16958,A,Sichtbare Marke/Text in G54.48.1 ersetzen,"""examTarget"": ""ctc"","
CTC,ctc,data/question-bank.js,17024,A,Sichtbare Marke/Text in G54.48.1 ersetzen,"""examTarget"": ""ctc"","
CTC,ctc,data/question-bank.js,17091,A,Sichtbare Marke/Text in G54.48.1 ersetzen,"""examTarget"": ""ctc"","
CTC,ctc,data/question-bank.js,17157,A,Sichtbare Marke/Text in G54.48.1 ersetzen,"""examTarget"": ""ctc"","
CTC,ctc,data/question-bank.js,17223,A,Sichtbare Marke/Text in G54.48.1 ersetzen,"""examTarget"": ""ctc"","
CTC,ctc,data/question-bank.js,17289,A,Sichtbare Marke/Text in G54.48.1 ersetzen,"""examTarget"": ""ctc"","
CTC,ctc,data/question-bank.js,17355,A,Sichtbare Marke/Text in G54.48.1 ersetzen,"""examTarget"": ""ctc"","
CTC,ctc,data/question-bank.js,17421,A,Sichtbare Marke/Text in G54.48.1 ersetzen,"""examTarget"": ""ctc"","
BPS,bps,data/question-bank.js,17487,A,Sichtbare Marke/Text in G54.48.1 ersetzen,"""examTarget"": ""bps"","
BPS,bps,data/question-bank.js,17553,A,Sichtbare Marke/Text in G54.48.1 ersetzen,"""examTarget"": ""bps"","
BPS,bps,data/question-bank.js,17619,A,Sichtbare Marke/Text in G54.48.1 ersetzen,"""examTarget"": ""bps"","
BPS,bps,data/question-bank.js,17685,A,Sichtbare Marke/Text in G54.48.1 ersetzen,"""examTarget"": ""bps"","
BPS,bps,data/question-bank.js,17751,A,Sichtbare Marke/Text in G54.48.1 ersetzen,"""examTarget"": ""bps"","
BPS,bps,data/question-bank.js,17817,A,Sichtbare Marke/Text in G54.48.1 ersetzen,"""examTarget"": ""bps"","
BPS,bps,data/question-bank.js,17883,A,Sichtbare Marke/Text in G54.48.1 ersetzen,"""examTarget"": ""bps"","
BPS,bps,data/question-bank.js,17949,A,Sichtbare Marke/Text in G54.48.1 ersetzen,"""examTarget"": ""bps"","
BPS,bps,data/question-bank.js,18015,A,Sichtbare Marke/Text in G54.48.1 ersetzen,"""examTarget"": ""bps"","
BPS,bps,data/question-bank.js,18081,A,Sichtbare Marke/Text in G54.48.1 ersetzen,"""examTarget"": ""bps"","
BPS,bps,data/question-bank.js,18147,A,Sichtbare Marke/Text in G54.48.1 ersetzen,"""examTarget"": ""bps"","
CTC,ctc,data/question-bank.js,18213,A,Sichtbare Marke/Text in G54.48.1 ersetzen,"""examTarget"": ""ctc"","
BPS,bps,data/question-bank.js,18279,A,Sichtbare Marke/Text in G54.48.1 ersetzen,"""examTarget"": ""bps"","
BPS,bps,data/question-bank.js,18345,A,Sichtbare Marke/Text in G54.48.1 ersetzen,"""examTarget"": ""bps"","
BPS,bps,data/question-bank.js,18411,A,Sichtbare Marke/Text in G54.48.1 ersetzen,"""examTarget"": ""bps"","
BPS,bps,data/question-bank.js,18476,A,Sichtbare Marke/Text in G54.48.1 ersetzen,"""examTarget"": ""bps"","
BPS,bps,data/question-bank.js,18542,A,Sichtbare Marke/Text in G54.48.1 ersetzen,"""examTarget"": ""bps"","
BPS,bps,data/question-bank.js,18608,A,Sichtbare Marke/Text in G54.48.1 ersetzen,"""examTarget"": ""bps"","
BPS,bps,data/question-bank.js,18673,A,Sichtbare Marke/Text in G54.48.1 ersetzen,"""examTarget"": ""bps"","
CTC,ctc,data/question-bank.js,18739,A,Sichtbare Marke/Text in G54.48.1 ersetzen,"""examTarget"": ""ctc"","
BPS,bps,data/question-bank.js,18805,A,Sichtbare Marke/Text in G54.48.1 ersetzen,"""examTarget"": ""bps"","
CTC,ctc,data/question-bank.js,18871,A,Sichtbare Marke/Text in G54.48.1 ersetzen,"""examTarget"": ""ctc"","
BPS,bps,data/question-bank.js,18937,A,Sichtbare Marke/Text in G54.48.1 ersetzen,"""examTarget"": ""bps"","
CTC,ctc,data/question-bank.js,19002,A,Sichtbare Marke/Text in G54.48.1 ersetzen,"""examTarget"": ""ctc"","
BPS,bps,data/question-bank.js,19067,A,Sichtbare Marke/Text in G54.48.1 ersetzen,"""examTarget"": ""bps"","
BPS,bps,data/question-bank.js,19132,A,Sichtbare Marke/Text in G54.48.1 ersetzen,"""examTarget"": ""bps"","
BPS,bps,data/question-bank.js,19198,A,Sichtbare Marke/Text in G54.48.1 ersetzen,"""examTarget"": ""bps"","
BPS,bps,data/question-bank.js,19263,A,Sichtbare Marke/Text in G54.48.1 ersetzen,"""examTarget"": ""bps"","
BPS,bps,data/question-bank.js,19329,A,Sichtbare Marke/Text in G54.48.1 ersetzen,"""examTarget"": ""bps"","
CTC,ctc,data/question-bank.js,19395,A,Sichtbare Marke/Text in G54.48.1 ersetzen,"""examTarget"": ""ctc"","
BPS,bps,data/question-bank.js,19460,A,Sichtbare Marke/Text in G54.48.1 ersetzen,"""examTarget"": ""bps"","
BPS,bps,data/question-bank.js,19525,A,Sichtbare Marke/Text in G54.48.1 ersetzen,"""examTarget"": ""bps"","
BPS,bps,data/question-bank.js,19591,A,Sichtbare Marke/Text in G54.48.1 ersetzen,"""examTarget"": ""bps"","
BPS,bps,data/question-bank.js,19657,A,Sichtbare Marke/Text in G54.48.1 ersetzen,"""examTarget"": ""bps"","
BPS,bps,data/question-bank.js,19724,A,Sichtbare Marke/Text in G54.48.1 ersetzen,"""examTarget"": ""bps"","
BPS,bps,data/question-bank.js,19790,A,Sichtbare Marke/Text in G54.48.1 ersetzen,"""examTarget"": ""bps"","
BPS,bps,data/question-bank.js,19857,A,Sichtbare Marke/Text in G54.48.1 ersetzen,"""examTarget"": ""bps"","
BPS,bps,data/question-bank.js,19923,A,Sichtbare Marke/Text in G54.48.1 ersetzen,"""examTarget"": ""bps"","
BPS,bps,data/question-bank.js,19989,A,Sichtbare Marke/Text in G54.48.1 ersetzen,"""examTarget"": ""bps"","
BPS,bps,data/question-bank.js,20055,A,Sichtbare Marke/Text in G54.48.1 ersetzen,"""examTarget"": ""bps"","
BPS,bps,data/question-bank.js,20121,A,Sichtbare Marke/Text in G54.48.1 ersetzen,"""examTarget"": ""bps"","
BPS,bps,data/question-bank.js,20187,A,Sichtbare Marke/Text in G54.48.1 ersetzen,"""examTarget"": ""bps"","
BPS,bps,data/question-bank.js,20253,A,Sichtbare Marke/Text in G54.48.1 ersetzen,"""examTarget"": ""bps"","
BPS,bps,data/question-bank.js,20319,A,Sichtbare Marke/Text in G54.48.1 ersetzen,"""examTarget"": ""bps"","
BPS,bps,data/question-bank.js,20385,A,Sichtbare Marke/Text in G54.48.1 ersetzen,"""examTarget"": ""bps"","
BPS,bps,data/question-bank.js,20451,A,Sichtbare Marke/Text in G54.48.1 ersetzen,"""examTarget"": ""bps"","
BPS,bps,data/question-bank.js,20517,A,Sichtbare Marke/Text in G54.48.1 ersetzen,"""examTarget"": ""bps"","
BPS,bps,data/question-bank.js,20583,A,Sichtbare Marke/Text in G54.48.1 ersetzen,"""examTarget"": ""bps"","
BPS,bps,data/question-bank.js,20649,A,Sichtbare Marke/Text in G54.48.1 ersetzen,"""examTarget"": ""bps"","
CTC,ctc,data/question-bank.js,22283,A,Sichtbare Marke/Text in G54.48.1 ersetzen,"""examTarget"": ""ctc"","
CTC,ctc,data/question-bank.js,22337,A,Sichtbare Marke/Text in G54.48.1 ersetzen,"""examTarget"": ""ctc"","
CTC,ctc,data/question-bank.js,22391,A,Sichtbare Marke/Text in G54.48.1 ersetzen,"""examTarget"": ""ctc"","
CTC,ctc,data/question-bank.js,22445,A,Sichtbare Marke/Text in G54.48.1 ersetzen,"""examTarget"": ""ctc"","
CTC,ctc,data/question-bank.js,22499,A,Sichtbare Marke/Text in G54.48.1 ersetzen,"""examTarget"": ""ctc"","
CTC,ctc,data/question-bank.js,22553,A,Sichtbare Marke/Text in G54.48.1 ersetzen,"""examTarget"": ""ctc"","
CTC,ctc,data/question-bank.js,22607,A,Sichtbare Marke/Text in G54.48.1 ersetzen,"""examTarget"": ""ctc"","
CTC,ctc,data/question-bank.js,22661,A,Sichtbare Marke/Text in G54.48.1 ersetzen,"""examTarget"": ""ctc"","
CTC,ctc,data/question-bank.js,22715,A,Sichtbare Marke/Text in G54.48.1 ersetzen,"""examTarget"": ""ctc"","
CTC,ctc,data/question-bank.js,22769,A,Sichtbare Marke/Text in G54.48.1 ersetzen,"""examTarget"": ""ctc"","
CTC,ctc,data/question-bank.js,22823,A,Sichtbare Marke/Text in G54.48.1 ersetzen,"""examTarget"": ""ctc"","
CTC,ctc,data/question-bank.js,22877,A,Sichtbare Marke/Text in G54.48.1 ersetzen,"""examTarget"": ""ctc"","
CTC,ctc,data/question-bank.js,22931,A,Sichtbare Marke/Text in G54.48.1 ersetzen,"""examTarget"": ""ctc"","
CTC,ctc,data/question-bank.js,22986,A,Sichtbare Marke/Text in G54.48.1 ersetzen,"""examTarget"": ""ctc"","
CTC,ctc,data/question-bank.js,23046,A,Sichtbare Marke/Text in G54.48.1 ersetzen,"""examTarget"": ""ctc"","
CTC,ctc,data/question-bank.js,23104,A,Sichtbare Marke/Text in G54.48.1 ersetzen,"""examTarget"": ""ctc"","
CTC,ctc,data/question-bank.js,23157,A,Sichtbare Marke/Text in G54.48.1 ersetzen,"""examTarget"": ""ctc"","
CTC,ctc,data/question-bank.js,23210,A,Sichtbare Marke/Text in G54.48.1 ersetzen,"""examTarget"": ""ctc"","
CTC,ctc,data/question-bank.js,23264,A,Sichtbare Marke/Text in G54.48.1 ersetzen,"""examTarget"": ""ctc"","
CTC,ctc,data/question-bank.js,23318,A,Sichtbare Marke/Text in G54.48.1 ersetzen,"""examTarget"": ""ctc"","
CTC,ctc,data/question-schema.example.json,8,A,Sichtbare Marke/Text in G54.48.1 ersetzen,"""ctc"""
BPS,bps,data/language-ai-config.js,10,A,Sichtbare Marke/Text in G54.48.1 ersetzen,"workerBaseUrl: (window.EGT_RUNTIME_ENV && window.EGT_RUNTIME_ENV.profile.workerBaseUrl) || 'https://bps.ugurcan-boz.workers.dev',"
BPS,Bps,functions/index.js,356,C,Kompatibilitätskritisch; nur mit Alias/Migration ändern,const temp=`Bps!${crypto.randomBytes(9).toString('base64url')}7`;
BPS,BPS,functions/security-policy.js,62,C,Kompatibilitätskritisch; nur mit Alias/Migration ändern,"const group=normalizeCode(groupId||'BPS').replace(/-/g,'').slice(0,10)||'BPS';"
BPS,BPS,functions/security-policy.js,62,C,Kompatibilitätskritisch; nur mit Alias/Migration ändern,"const group=normalizeCode(groupId||'BPS').replace(/-/g,'').slice(0,10)||'BPS';"
BPS,BPS,functions/security-policy.js,66,C,Kompatibilitätskritisch; nur mit Alias/Migration ändern,"return normalizeCode(`BPS-${prefix}-${group}-${token.slice(0,4)}-${token.slice(4)}`);"
BPS,BPS,js/admin-participant-engine.js,275,B,Kontrolliert refaktorieren; Import/Export/Selektor prüfen,"var group=normalizeCode(groupId || getCourseSettings().prefix || 'BPS').replace(/-/g,'').slice(0,12) || 'BPS';"
BPS,BPS,js/admin-participant-engine.js,275,B,Kontrolliert refaktorieren; Import/Export/Selektor prüfen,"var group=normalizeCode(groupId || getCourseSettings().prefix || 'BPS').replace(/-/g,'').slice(0,12) || 'BPS';"
BPS,BPS,js/admin-participant-engine.js,276,A,Sichtbare Marke/Text in G54.48.1 ersetzen,return normalizeCode('BPS-'+rolePrefix+'-'+group+'-'+randomCodeChunk(4)+'-'+randomCodeChunk(3));
BPS,bps,js/admin-participant-engine.js,869,A,Sichtbare Marke/Text in G54.48.1 ersetzen,"{ dozentId:'DOZENT-A', displayName:'Demo Dozent A', email:'dozent-a@bps.local', phone:'', isDemo:true, createdBy:'demo-admin-portal', assignedGroups:[buildGroupId(cs.year, cs.course, 'A')], badge:'Gruppe A', status:'active', role:'teacher',"
BPS,bps,js/admin-participant-engine.js,870,A,Sichtbare Marke/Text in G54.48.1 ersetzen,"{ dozentId:'DOZENT-B', displayName:'Demo Dozent B', email:'dozent-b@bps.local', phone:'', isDemo:true, createdBy:'demo-admin-portal', assignedGroups:[buildGroupId(cs.year, cs.course, 'B')], badge:'Gruppe B', status:'active', role:'teacher',"
BPS,bps,js/admin-participant-engine.js,890,A,Sichtbare Marke/Text in G54.48.1 ersetzen,"isDemo:profile.isDemo===true || profile.createdBy==='demo-admin-portal' || String(profile.email||'').toLowerCase().endsWith('@bps.local'),"
BPS,bps,js/admin-participant-engine.js,1092,A,Sichtbare Marke/Text in G54.48.1 ersetzen,if(/python|py_/.test(s)) return 'python'; if(/mathe|math|prozent|dreisatz/.test(s)) return 'mathe'; if(/logik|matrix|zahlenreihe|visual|würfel|wuerfel/.test(s)) return 'logik'; if(/edv|it|fisi|netzwerk|hardware/.test(s)) return 'edv'; if(/k
CTC,ctc,js/admin-participant-engine.js,1092,A,Sichtbare Marke/Text in G54.48.1 ersetzen,if(/python|py_/.test(s)) return 'python'; if(/mathe|math|prozent|dreisatz/.test(s)) return 'mathe'; if(/logik|matrix|zahlenreihe|visual|würfel|wuerfel/.test(s)) return 'logik'; if(/edv|it|fisi|netzwerk|hardware/.test(s)) return 'edv'; if(/k
BPS-Trainer,BPS-Trainer,js/admin-participant-engine.js,2297,A,Sichtbare Marke/Text in G54.48.1 ersetzen,lines.push('BPS-Trainer · '+((window.AppConfig&&window.AppConfig.version)||'G54.46.6')+' Bericht · '+d.meta.title);
BPS,BPS,js/admin-participant-engine.js,2297,A,Sichtbare Marke/Text in G54.48.1 ersetzen,lines.push('BPS-Trainer · '+((window.AppConfig&&window.AppConfig.version)||'G54.46.6')+' Bericht · '+d.meta.title);
BPS,bps,js/admin-participant-engine.js,2368,A,Sichtbare Marke/Text in G54.48.1 ersetzen,"downloadTextFile('bps-'+reportTypeMeta(type).file+'-'+reportSafeDate()+'.html', html, 'text/html;charset=utf-8');"
BPS,bps,js/admin-participant-engine.js,2534,A,Sichtbare Marke/Text in G54.48.1 ersetzen,"downloadTextFile('bps-zugangscodes-'+role+'-'+reportSafeDate()+'.csv', csv, 'text/csv;charset=utf-8');"
BPS,bps,js/admin-participant-engine.js,2572,C,Kompatibilitätskritisch; nur mit Alias/Migration ändern,try{ for(var i=0;i<localStorage.length;i++){ var k=localStorage.key(i)||''; if(/^egt_|trainer-|bps-|firebase|supabase/i.test(k)) keys.push(k); } }catch(e){}
BPS-Trainer,bps-trainer,js/admin-participant-engine.js,2604,A,Sichtbare Marke/Text in G54.48.1 ersetzen,"return { type:'bps-trainer-admin-system-backup', version:((window.AppConfig&&window.AppConfig.version)||'G54.46.6'), exportedAt:nowIso(), courseId:state.courseId, build:(window.TRAINER_BUILD_VERSION||''), syncStatus:syncStatus(), counts:{ p"
BPS,bps,js/admin-participant-engine.js,2604,A,Sichtbare Marke/Text in G54.48.1 ersetzen,"return { type:'bps-trainer-admin-system-backup', version:((window.AppConfig&&window.AppConfig.version)||'G54.46.6'), exportedAt:nowIso(), courseId:state.courseId, build:(window.TRAINER_BUILD_VERSION||''), syncStatus:syncStatus(), counts:{ p"
BPS,bps,js/admin-participant-engine.js,2608,A,Sichtbare Marke/Text in G54.48.1 ersetzen,"downloadTextFile('bps-system-backup-'+reportSafeDate()+'.json', JSON.stringify(backup,null,2), 'application/json;charset=utf-8');"
BPS-Trainer,bps-trainer,js/admin-participant-engine.js,2613,A,Sichtbare Marke/Text in G54.48.1 ersetzen,if(!obj || obj.type!=='bps-trainer-admin-system-backup' || !obj.storage) throw new Error('Keine gültige BPS-Systembackup-Datei.');
BPS,bps,js/admin-participant-engine.js,2613,A,Sichtbare Marke/Text in G54.48.1 ersetzen,if(!obj || obj.type!=='bps-trainer-admin-system-backup' || !obj.storage) throw new Error('Keine gültige BPS-Systembackup-Datei.');
BPS,BPS,js/admin-participant-engine.js,2613,A,Sichtbare Marke/Text in G54.48.1 ersetzen,if(!obj || obj.type!=='bps-trainer-admin-system-backup' || !obj.storage) throw new Error('Keine gültige BPS-Systembackup-Datei.');
BPS,bps,js/admin-participant-engine.js,3768,B,Kontrolliert refaktorieren; Import/Export/Selektor prüfen,"if(btn.hasAttribute('data-export-report-csv')){ downloadTextFile('bps-'+prefix+'-'+meta.file+'-'+reportSafeDate()+'.csv', reportCsv(role,false,type), 'text/csv;charset=utf-8'); setStatus('CSV exportiert: '+meta.title+'.'); }"
BPS,bps,js/admin-participant-engine.js,3769,B,Kontrolliert refaktorieren; Import/Export/Selektor prüfen,"else if(btn.hasAttribute('data-export-report-json')){ downloadTextFile('bps-'+prefix+'-'+meta.file+'-'+reportSafeDate()+'.json', reportJson(role,false,type), 'application/json;charset=utf-8'); setStatus('JSON exportiert: '+meta.title+'.'); "
BPS,bps,js/admin-participant-engine.js,3770,B,Kontrolliert refaktorieren; Import/Export/Selektor prüfen,"else if(btn.hasAttribute('data-export-help-csv')){ downloadTextFile('bps-'+prefix+'-hilfebedarf-'+reportSafeDate()+'.csv', reportCsv(role,true,'help'), 'text/csv;charset=utf-8'); setStatus('Hilfebedarf-CSV erstellt.'); }"
BPS,bps,js/admin-participant-engine.js,3771,B,Kontrolliert refaktorieren; Import/Export/Selektor prüfen,"else if(btn.hasAttribute('data-export-help-json')){ downloadTextFile('bps-'+prefix+'-hilfebedarf-'+reportSafeDate()+'.json', reportJson(role,true,'help'), 'application/json;charset=utf-8'); setStatus('Hilfebedarf-JSON erstellt.'); }"
BPS-Trainer,BPS Trainer,js/admin-participant-engine.js,3980,A,Sichtbare Marke/Text in G54.48.1 ersetzen,lines.push('BPS Trainer · '+((window.AppConfig&&window.AppConfig.version)||'G54.46.6')+' Aufgabenbank-Qualitätsprüfung');
BPS,BPS,js/admin-participant-engine.js,3980,A,Sichtbare Marke/Text in G54.48.1 ersetzen,lines.push('BPS Trainer · '+((window.AppConfig&&window.AppConfig.version)||'G54.46.6')+' Aufgabenbank-Qualitätsprüfung');
CTC,ctcLohr,js/app.js,605,A,Sichtbare Marke/Text in G54.48.1 ersetzen,"if ((activeMode === ""ctcLohr"" || activeMode === ""ctc"") && !finalFilter.examTarget) {"
CTC,ctc,js/app.js,605,A,Sichtbare Marke/Text in G54.48.1 ersetzen,"if ((activeMode === ""ctcLohr"" || activeMode === ""ctc"") && !finalFilter.examTarget) {"
CTC,ctc,js/app.js,606,A,Sichtbare Marke/Text in G54.48.1 ersetzen,"finalFilter.examTarget = ""ctc"";"
BPS,bps,js/app.js,607,A,Sichtbare Marke/Text in G54.48.1 ersetzen,"} else if (activeMode === ""bps"" && !finalFilter.examTarget) {"
BPS,bps,js/app.js,608,A,Sichtbare Marke/Text in G54.48.1 ersetzen,"finalFilter.examTarget = ""bps"";"
CTC,ctcLohr,js/app.js,841,B,Kontrolliert refaktorieren; Import/Export/Selektor prüfen,"const sims=(results||[]).filter(r=>r.mode===""ctcLohr"" && (r.total||0)>=60);"
CTC,ctc,js/app.js,889,A,Sichtbare Marke/Text in G54.48.1 ersetzen,"auto:{key:""auto"",label:""KI Auto"",group:null,mode:""ctc"",hint:""KI darf den Schwerpunkt frei empfehlen.""},"
CTC,ctcLohr,js/app.js,918,A,Sichtbare Marke/Text in G54.48.1 ersetzen,"if(!group) return ""ctcLohr"";"
CTC,ctcLohr,js/app.js,933,A,Sichtbare Marke/Text in G54.48.1 ersetzen,"if(!readiness.ready) return {title:""Coach sammelt Daten"",text:`Noch ${readiness.remaining} vollständige Simulation${readiness.remaining===1?"""":""en""} nötig. Blocktraining zählt als Zusatzdaten, ersetzt aber die Diagnose nicht.`,mode:""ctcLohr"
CTC,ctcLohr,js/app.js,937,A,Sichtbare Marke/Text in G54.48.1 ersetzen,"return {title:""Stabilisierung"",text:""Datenbasis ist aktiv. Nächster sinnvoller Lauf: Simulation unter Prüfungsbedingungen."",mode:""ctcLohr""};"
CTC,ctc,js/app.js,986,A,Sichtbare Marke/Text in G54.48.1 ersetzen,"buildMix(coach, mode=""ctc"") {"
CTC,ctc,js/app.js,1011,B,Kontrolliert refaktorieren; Import/Export/Selektor prüfen,"const mix=this.buildMix(coach,""ctc"");"
CTC,ctcLohr,js/app.js,1061,B,Kontrolliert refaktorieren; Import/Export/Selektor prüfen,"const sims=(results||[]).filter(r=>r.mode===""ctcLohr"" && (r.total||0)>=60);"
CTC,ctcLohr,js/app.js,1121,B,Kontrolliert refaktorieren; Import/Export/Selektor prüfen,"const bestSimulation=list.filter(r=>r.mode===""ctcLohr"")[0]||null;"
CTC,ctcLohr,js/app.js,1508,A,Sichtbare Marke/Text in G54.48.1 ersetzen,"state.selectedMode = ""ctcLohr"";"
CTC,ctcLohr,js/app.js,1596,B,Kontrolliert refaktorieren; Import/Export/Selektor prüfen,"const sample=[{mode:""math"",title:""Mathe"",score:18,total:20,percent:90,duration:""1 Min."",cats:{}},{mode:""ctcLohr"",title:""Simulation"",score:70,total:62,percent:75,duration:""10 Min."",cats:{}}];"
CTC,ctcLohr,js/app.js,1612,A,Sichtbare Marke/Text in G54.48.1 ersetzen,"{mode:""ctcLohr"",title:""Simulation"",total:62,score:60,percent:65,cats:{Mathe:{n:9,r:5,t:1000}},aiSession:{total:62,correct:60,groups:{Mathe:{total:9,correct:5,wrong:4,avgMs:10000,pressure:2,open:1}},errors:{pressureWrong:2}}},"
CTC,ctcLohr,js/app.js,1613,A,Sichtbare Marke/Text in G54.48.1 ersetzen,"{mode:""ctcLohr"",title:""Simulation"",total:62,score:70,percent:75,cats:{""Visual IQ"":{n:10,r:4,t:1000}},aiSession:{total:62,correct:70,groups:{""Visual IQ"":{total:10,correct:4,wrong:6,avgMs:12000,pressure:3,open:0}},errors:{patternError:6}}},"
CTC,ctcLohr,js/app.js,1614,A,Sichtbare Marke/Text in G54.48.1 ersetzen,"{mode:""ctcLohr"",title:""Simulation"",total:62,score:75,percent:81,cats:{Konzentration:{n:15,r:8,t:1000}},aiSession:{total:62,correct:75,groups:{Konzentration:{total:15,correct:8,wrong:7,avgMs:13000,pressure:4,open:2}},errors:{timeout:2,pressu"
BPS,bps,js/app.js,1650,A,Sichtbare Marke/Text in G54.48.1 ersetzen,"bps:{title:""BPS-Simulation"",amount:100,memory:true,instant:false,desc:""BPS-Prüfungssimulation mit 50 Sekunden pro Aufgabe, ohne Hilfe während der Prüfung und Auswertung erst am Ende."",tags:[""BPS"",""50 Sek./Aufgabe"",""keine Hilfe""]},"
BPS,BPS,js/app.js,1650,A,Sichtbare Marke/Text in G54.48.1 ersetzen,"bps:{title:""BPS-Simulation"",amount:100,memory:true,instant:false,desc:""BPS-Prüfungssimulation mit 50 Sekunden pro Aufgabe, ohne Hilfe während der Prüfung und Auswertung erst am Ende."",tags:[""BPS"",""50 Sek./Aufgabe"",""keine Hilfe""]},"
BPS,BPS,js/app.js,1650,A,Sichtbare Marke/Text in G54.48.1 ersetzen,"bps:{title:""BPS-Simulation"",amount:100,memory:true,instant:false,desc:""BPS-Prüfungssimulation mit 50 Sekunden pro Aufgabe, ohne Hilfe während der Prüfung und Auswertung erst am Ende."",tags:[""BPS"",""50 Sek./Aufgabe"",""keine Hilfe""]},"
